Index,DataSetID,species,RBPSYMBOL,CELLLINE,Genesymbol,Disease,DEEditing,ORF_Editing,LOF_Editing,_disease,_species,_type
100636,DataSet_30,human,SETD1A,THP-1,RPS19,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100615,DataSet_30,human,SETD1A,THP-1,ORC2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100553,DataSet_30,human,SETD1A,THP-1,AARS1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100613,DataSet_30,human,SETD1A,THP-1,OIP5-AS1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100564,DataSet_30,human,SETD1A,THP-1,CD46,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100577,DataSet_30,human,SETD1A,THP-1,ENSG00000204876,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100576,DataSet_30,human,SETD1A,THP-1,ENOSF1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100575,DataSet_30,human,SETD1A,THP-1,EIF2AK2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100574,DataSet_30,human,SETD1A,THP-1,ECHDC2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100570,DataSet_30,human,SETD1A,THP-1,DCUN1D4,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100567,DataSet_30,human,SETD1A,THP-1,CROCCP2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100566,DataSet_30,human,SETD1A,THP-1,COX18,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100563,DataSet_30,human,SETD1A,THP-1,CBWD2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100579,DataSet_30,human,SETD1A,THP-1,ENSG00000258790,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100562,DataSet_30,human,SETD1A,THP-1,C3,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100561,DataSet_30,human,SETD1A,THP-1,C16orf72,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100560,DataSet_30,human,SETD1A,THP-1,BLCAP,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100559,DataSet_30,human,SETD1A,THP-1,APOOL,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100557,DataSet_30,human,SETD1A,THP-1,APOBEC3C,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100556,DataSet_30,human,SETD1A,THP-1,AJUBA,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100555,DataSet_30,human,SETD1A,THP-1,AHR,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100578,DataSet_30,human,SETD1A,THP-1,ENSG00000258744,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100580,DataSet_30,human,SETD1A,THP-1,ENSG00000263244,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100612,DataSet_30,human,SETD1A,THP-1,NUP43,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100599,DataSet_30,human,SETD1A,THP-1,MAP4K3-DT,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100611,DataSet_30,human,SETD1A,THP-1,NPLOC4,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100610,DataSet_30,human,SETD1A,THP-1,NOM1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100607,DataSet_30,human,SETD1A,THP-1,NCMAP,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100606,DataSet_30,human,SETD1A,THP-1,NAA40,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100605,DataSet_30,human,SETD1A,THP-1,MRTO4,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100604,DataSet_30,human,SETD1A,THP-1,MRPL52,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100554,DataSet_30,human,SETD1A,THP-1,ACBD4,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100598,DataSet_30,human,SETD1A,THP-1,LONP2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100581,DataSet_30,human,SETD1A,THP-1,FAM118A,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100596,DataSet_30,human,SETD1A,THP-1,LINC01002,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100594,DataSet_30,human,SETD1A,THP-1,KIF1C,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100593,DataSet_30,human,SETD1A,THP-1,KIAA0930,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100590,DataSet_30,human,SETD1A,THP-1,H6PD,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100589,DataSet_30,human,SETD1A,THP-1,GSDMB,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100588,DataSet_30,human,SETD1A,THP-1,GPR157,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100587,DataSet_30,human,SETD1A,THP-1,GMDS-DT,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100603,DataSet_30,human,SETD1A,THP-1,MRPL30,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
