id_cp_interaction,partner_a_Ligand,partner_b_Receptor,,protein_name_a_Ligand,protein_name_b_Receptor,annotation_strategy,source,is_ppi,curator,reactome_complex,reactome_reaction,reactome_pathway,complexPortal_complex,comments,version,interaction_name-,classification,directionality,modulatory_effect
,P04083,P25090,ANXA1,FPR2,curated,PMID:22610094;reactome,True,RVentoTormo,R-HSA-416459,,,,,CellPhoneDBcore<=4.1,ANXA1-FPR2,Signaling by Annexin,Ligand-Receptor,
,P04083,P25089,ANXA1,FPR3,curated,reactome,True,LGarciaAlonso,R-HSA-444847,R-HSA-444476,,,,CellPhoneDBcore<=4.1,ANXA1-FPR3,Signaling by Annexin,Ligand-Receptor,
,P0DMC3,P35414,ELA,APJ,curated,uniprot,True,LGarciaAlonso,R-HSA-374316,,,,,CellPhoneDBcore<=4.1,APELA-APLNR,Signaling by Apelin,Ligand-Receptor,
,Q9ULZ1,P35414,APEL,APJ,curated,uniprot,True,LGarciaAlonso,R-HSA-374316,,,,,CellPhoneDBcore<=4.1,APLN-APLNR,Signaling by Apelin,Ligand-Receptor,
,P02647,O95477,APOA1,ABCA1,curated,reactome,True,LGarciaAlonso,,R-HSA-216727,,,,CellPhoneDBcore<=4.1,APOA1-ABCA1,Signaling by Apolipoprotein,Ligand-Receptor,
,P02647,CUBN_AMN_complex,APOA1,,curated,reactome,True,LGarciaAlonso,,R-HSA-264848,,,,CellPhoneDBcore<=4.1,APOA1-AMN+CUBN,Signaling by Apolipoprotein,Ligand-Receptor,
,P02647,TREM2_receptor,APOA1,,curated,uniprot;PMID:27477018,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,APOA1-TREM2+TYROBP,Signaling by Apolipoprotein,Ligand-Receptor,
,P02652,TREM2_receptor,APOA2,,curated,uniprot;PMID:27477017,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,APOA2-TREM2+TYROBP,Signaling by Apolipoprotein,Ligand-Receptor,
,P04114,Q0VD83,APOB,APOBR,curated,uniprot,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,APOB-APOBR,Signaling by Apolipoprotein,Ligand-Receptor,
,P04114,TREM2_receptor,APOB,,curated,uniprot;PMID:27477016,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,APOB-TREM2+TYROBP,Signaling by Apolipoprotein,Ligand-Receptor,
,P02649,TREM2_receptor,APOE,,curated,uniprot;PMID:27477015,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,APOE-TREM2+TYROBP,Signaling by Apolipoprotein,Ligand-Receptor,
,2arachidonoylglycerol_byDAGLA,P21554,,CNR1,curated,reactome,False,LGarciaAlonso,,R-HSA-419426,,,,CellPhoneDBcore<=4.1,DAGLA-CNR1,Signaling by Arachidonoylglycerol,Ligand-Receptor,
,2arachidonoylglycerol_byDAGLA,P34972,,CNR2,curated,reactome,False,LGarciaAlonso,,R-HSA-419426,,,,CellPhoneDBcore<=4.1,DAGLA-CNR2,Signaling by Arachidonoylglycerol,Ligand-Receptor,
,2arachidonoylglycerol_byDAGLA,Q9Y2T6,,GPR55,curated,reactome,False,LGarciaAlonso,,R-HSA-419426,,,,CellPhoneDBcore<=4.1,DAGLA-GPR55,Signaling by Arachidonoylglycerol,Ligand-Receptor,
,2arachidonoylglycerol_byDAGLB,P21554,,CNR1,curated,reactome,False,LGarciaAlonso,,R-HSA-419426,,,,CellPhoneDBcore<=4.1,DAGLB-CNR1,Signaling by Arachidonoylglycerol,Ligand-Receptor,
,2arachidonoylglycerol_byDAGLB,P34972,,CNR2,curated,reactome,False,LGarciaAlonso,,R-HSA-419426,,,,CellPhoneDBcore<=4.1,DAGLB-CNR2,Signaling by Arachidonoylglycerol,Ligand-Receptor,
,2arachidonoylglycerol_byDAGLB,Q9Y2T6,,GPR55,curated,reactome,False,LGarciaAlonso,,R-HSA-419426,,,,CellPhoneDBcore<=4.1,DAGLB-GPR55,Signaling by Arachidonoylglycerol,Ligand-Receptor,
,P01138,P08138,NGF,TNR16,curated,uniprot,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,NGF-NGFR,Signaling by Beta-nerve growth factor,Ligand-Receptor,
,P01138,P04629,NGF,NTRK1,curated,uniprot,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,NGF-NTRK1,Signaling by Beta-nerve growth factor,Ligand-Receptor,
,P01138,Q99523,NGF,SORT,curated,uniprot,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,NGF-SORT1,Signaling by Beta-nerve growth factor,Ligand-Receptor,
,O95393,ACVL1_ACVR2A,BMP10,,curated,PMID:25136781,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,BMP10-ACVR2A+ACVRL1,Signaling by BMP,Ligand-Receptor,
,O95393,ACVL1_BMPR2,BMP10,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP10-ACVRL1+BMPR2,Signaling by BMP,Ligand-Receptor,
,O95972,BMPR1B_BMPR2,BMP15,,curated,PMID:22710174;PMID:12419820,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP15-BMPR1B+BMPR2,Signaling by BMP,Ligand-Receptor,
,BMP9_BMP15,BMPR1B_BMPR2_ACVR1B,,,curated,PMID:1218020110,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,BMP15+GDF2-ACVR1B+BMPR1B+BMPR2,Signaling by BMP,Ligand-Receptor,
,P12643,BMR1A_ACR2A,BMP2,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP2-ACVR2A+BMPR1A,Signaling by BMP,Ligand-Receptor,
,P12643,BMR1B_AVR2A,BMP2,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP2-ACVR2A+BMPR1B,Signaling by BMP,Ligand-Receptor,
,P12643,BMR1A_AVR2B,BMP2,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP2-ACVR2B+BMPR1A,Signaling by BMP,Ligand-Receptor,
,P12643,BMR1B_AVR2B,BMP2,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP2-ACVR2B+BMPR1B,Signaling by BMP,Ligand-Receptor,
,P12643,BMPR1A_BMPR2,BMP2,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP2-BMPR1A+BMPR2,Signaling by BMP,Ligand-Receptor,
,P12643,BMPR1B_BMPR2,BMP2,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP2-BMPR1B+BMPR2,Signaling by BMP,Ligand-Receptor,
,P12644,BMR1A_ACR2A,BMP4,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP4-ACVR2A+BMPR1A,Signaling by BMP,Ligand-Receptor,
,P12644,BMR1B_AVR2A,BMP4,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP4-ACVR2A+BMPR1B,Signaling by BMP,Ligand-Receptor,
,P12644,BMR1A_AVR2B,BMP4,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP4-ACVR2B+BMPR1A,Signaling by BMP,Ligand-Receptor,
,P12644,BMR1B_AVR2B,BMP4,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP4-ACVR2B+BMPR1B,Signaling by BMP,Ligand-Receptor,
,P12644,BMPR1A_BMPR2,BMP4,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP4-BMPR1A+BMPR2,Signaling by BMP,Ligand-Receptor,
,P12644,BMPR1B_BMPR2,BMP4,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP4-BMPR1B+BMPR2,Signaling by BMP,Ligand-Receptor,
,P22003,ACVR_1A2A_receptor,BMP5,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP5-ACVR1+ACVR2A,Signaling by BMP,Ligand-Receptor,
,P22003,ACVR_1A2B_receptor,BMP5,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP5-ACVR1+ACVR2B,Signaling by BMP,Ligand-Receptor,
,P22003,ACVR1_BMPR2,BMP5,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP5-ACVR1+BMPR2,Signaling by BMP,Ligand-Receptor,
,P22003,BMR1A_ACR2A,BMP5,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP5-ACVR2A+BMPR1A,Signaling by BMP,Ligand-Receptor,
,P22003,BMR1B_AVR2A,BMP5,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP5-ACVR2A+BMPR1B,Signaling by BMP,Ligand-Receptor,
,P22003,BMR1A_AVR2B,BMP5,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP5-ACVR2B+BMPR1A,Signaling by BMP,Ligand-Receptor,
,P22003,BMR1B_AVR2B,BMP5,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP5-ACVR2B+BMPR1B,Signaling by BMP,Ligand-Receptor,
,P22003,BMPR1A_BMPR2,BMP5,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP5-BMPR1A+BMPR2,Signaling by BMP,Ligand-Receptor,
,P22003,BMPR1B_BMPR2,BMP5,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP5-BMPR1B+BMPR2,Signaling by BMP,Ligand-Receptor,
,P22004,ACVR_1A2A_receptor,BMP6,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP6-ACVR1+ACVR2A,Signaling by BMP,Ligand-Receptor,
,P22004,ACVR_1A2B_receptor,BMP6,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP6-ACVR1+ACVR2B,Signaling by BMP,Ligand-Receptor,
,P22004,ACVR1_BMPR2,BMP6,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP6-ACVR1+BMPR2,Signaling by BMP,Ligand-Receptor,
,P22004,BMR1A_ACR2A,BMP6,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP6-ACVR2A+BMPR1A,Signaling by BMP,Ligand-Receptor,
,P22004,BMR1B_AVR2A,BMP6,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP6-ACVR2A+BMPR1B,Signaling by BMP,Ligand-Receptor,
,P22004,BMR1A_AVR2B,BMP6,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP6-ACVR2B+BMPR1A,Signaling by BMP,Ligand-Receptor,
,P22004,BMR1B_AVR2B,BMP6,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP6-ACVR2B+BMPR1B,Signaling by BMP,Ligand-Receptor,
,P22004,BMPR1A_BMPR2,BMP6,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP6-BMPR1A+BMPR2,Signaling by BMP,Ligand-Receptor,
,P22004,BMPR1B_BMPR2,BMP6,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP6-BMPR1B+BMPR2,Signaling by BMP,Ligand-Receptor,
,P18075,ACVR_1A2A_receptor,BMP7,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP7-ACVR1+ACVR2A,Signaling by BMP,Ligand-Receptor,
,P18075,ACVR_1A2B_receptor,BMP7,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP7-ACVR1+ACVR2B,Signaling by BMP,Ligand-Receptor,
,P18075,ACVR1_BMPR2,BMP7,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP7-ACVR1+BMPR2,Signaling by BMP,Ligand-Receptor,
,P18075,BMR1A_ACR2A,BMP7,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP7-ACVR2A+BMPR1A,Signaling by BMP,Ligand-Receptor,
,P18075,BMR1B_AVR2A,BMP7,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP7-ACVR2A+BMPR1B,Signaling by BMP,Ligand-Receptor,
,P18075,BMR1A_AVR2B,BMP7,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP7-ACVR2B+BMPR1A,Signaling by BMP,Ligand-Receptor,
,P18075,BMR1B_AVR2B,BMP7,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP7-ACVR2B+BMPR1B,Signaling by BMP,Ligand-Receptor,
,P18075,BMPR1A_BMPR2,BMP7,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP7-BMPR1A+BMPR2,Signaling by BMP,Ligand-Receptor,
,P18075,BMPR1B_BMPR2,BMP7,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP7-BMPR1B+BMPR2,Signaling by BMP,Ligand-Receptor,
,Q7Z5Y6,ACVR_1A2A_receptor,BMP8A,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP8A-ACVR1+ACVR2A,Signaling by BMP,Ligand-Receptor,
,Q7Z5Y6,ACVR_1A2B_receptor,BMP8A,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP8A-ACVR1+ACVR2B,Signaling by BMP,Ligand-Receptor,
,Q7Z5Y6,ACVR1_BMPR2,BMP8A,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP8A-ACVR1+BMPR2,Signaling by BMP,Ligand-Receptor,
,Q7Z5Y6,BMR1A_ACR2A,BMP8A,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP8A-ACVR2A+BMPR1A,Signaling by BMP,Ligand-Receptor,
,Q7Z5Y6,BMR1B_AVR2A,BMP8A,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP8A-ACVR2A+BMPR1B,Signaling by BMP,Ligand-Receptor,
,Q7Z5Y6,BMR1A_AVR2B,BMP8A,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP8A-ACVR2B+BMPR1A,Signaling by BMP,Ligand-Receptor,
,Q7Z5Y6,BMR1B_AVR2B,BMP8A,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP8A-ACVR2B+BMPR1B,Signaling by BMP,Ligand-Receptor,
,Q7Z5Y6,BMPR1A_BMPR2,BMP8A,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP8A-BMPR1A+BMPR2,Signaling by BMP,Ligand-Receptor,
,Q7Z5Y6,BMPR1B_BMPR2,BMP8A,,curated,PMID:22710174,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMP8A-BMPR1B+BMPR2,Signaling by BMP,Ligand-Receptor,
,BMPR1B_BMPR2,P36894,,BMR1A,curated,3evs;_PDB_complex_higher_affinity,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BMPR1B+BMPR2-BMPR1A,Signaling by BMP,Receptor-Receptor,
,P23560,P08138,BDNF,TNR16,curated,uniprot,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BDNF-NGFR,Signaling by Brain-derived neurotrophic factor,Ligand-Receptor,
,P23560,Q16620,BDNF,NTRK2,curated,uniprot,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,BDNF-NTRK2,Signaling by Brain-derived neurotrophic factor,Ligand-Receptor,
,P23560,Q99523,BDNF,SORT,curated,uniprot,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,BDNF-SORT1,Signaling by Brain-derived neurotrophic factor,Ligand-Receptor,
,P01258,P30988,CALC,CALCR,curated,uniprot;HMRbase;PMID:7476993,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,CALCA-CALCR,Signaling by Calcitonin,Ligand-Receptor,
,P01258,RAMP1_complex,CALC,,curated,uniprot,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,CALCA-CALCRL+RAMP1,Signaling by Calcitonin,Ligand-Receptor,
,P10092,P30988,CALCB,CALCR,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),True,JCranley,,,,,,CellPhoneDBcore4.1,CALCB-CALCR,Signaling by Calcitonin,Ligand-Receptor,
,P10092,RAMP1_complex,CALCB,,curated,uniprot,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,CALCB-CALCRL+RAMP1,Signaling by Calcitonin,Ligand-Receptor,
,O94985,Q9ULB1,CSTN1,NRX1A,curated,PMID:29100073,True,JCranley,,,,,,CellPhoneDBcore4.1,CLSTN1-NRXN1,Signaling by Calsyntenin,Ligand-Receptor,
,O94985,P58401,CSTN1,NRX2B,curated,PMID:29100073,True,JCranley,,,,,,CellPhoneDBcore4.1,CLSTN1-NRXN2,Signaling by Calsyntenin,Ligand-Receptor,
,O94985,Q9HDB5,CSTN1,NRX3B,curated,PMID:29100073,True,JCranley,,,,,,CellPhoneDBcore4.1,CLSTN1-NRXN3,Signaling by Calsyntenin,Ligand-Receptor,
,Q9H4D0,Q9ULB1,CSTN2,NRX1A,curated,PMID:29100073,True,JCranley,,,,,,CellPhoneDBcore4.1,CLSTN2-NRXN1,Signaling by Calsyntenin,Ligand-Receptor,
,Q9H4D0,P58401,CSTN2,NRX2B,curated,PMID:29100073,True,JCranley,,,,,,CellPhoneDBcore4.1,CLSTN2-NRXN2,Signaling by Calsyntenin,Ligand-Receptor,
,Q9H4D0,Q9HDB5,CSTN2,NRX3B,curated,PMID:29100073,True,JCranley,,,,,,CellPhoneDBcore4.1,CLSTN2-NRXN3,Signaling by Calsyntenin,Ligand-Receptor,
,Q9BQT9,Q9ULB1,CSTN3,NRX1A,curated,PMID:29100073,True,JCranley,,,,,,CellPhoneDBcore4.1,CLSTN3-NRXN1,Signaling by Calsyntenin,Ligand-Receptor,
,Q9BQT9,P58401,CSTN3,NRX2B,curated,PMID:29100073,True,JCranley,,,,,,CellPhoneDBcore4.1,CLSTN3-NRXN2,Signaling by Calsyntenin,Ligand-Receptor,
,Q9BQT9,Q9HDB5,CSTN3,NRX3B,curated,PMID:29100073,True,JCranley,,,,,,CellPhoneDBcore4.1,CLSTN3-NRXN3,Signaling by Calsyntenin,Ligand-Receptor,
,P08311,Q96RI0,CATG,PAR4,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),True,JCranley,,,,,,CellPhoneDBcore4.1,CTSG-F2RL3,Signaling by Cathepsin,Ligand-Receptor,
,P08311,P21462,CATG,FPR1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),True,JCranley,,,,,,CellPhoneDBcore4.1,CTSG-FPR1,Signaling by Cathepsin,Ligand-Receptor,
,P22362,P51685,CCL1,CCR8,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL1-CCR8,Signaling by Chemokines,Ligand-Receptor,
,P51671,O00590,CCL11,ACKR2,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL11-ACKR2,Signaling by Chemokines,Ligand-Receptor,
,P51671,P51677,CCL11,CCR3,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL11-CCR3,Signaling by Chemokines,Ligand-Receptor,
,P51671,P27487,CCL11,DPP4,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL11-DPP4,Signaling by Chemokines,Ligand-Receptor,
,Q99616,O00590,CCL13,ACKR2,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL13-ACKR2,Signaling by Chemokines,Ligand-Receptor,
,Q99616,P41597,CCL13,CCR2,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL13-CCR2,Signaling by Chemokines,Ligand-Receptor,
,Q99616,P51677,CCL13,CCR3,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL13-CCR3,Signaling by Chemokines,Ligand-Receptor,
,Q16627,O00590,CCL14,ACKR2,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL14-ACKR2,Signaling by Chemokines,Ligand-Receptor,
,Q16627,P32246,CCL14,CCR1,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL14-CCR1,Signaling by Chemokines,Ligand-Receptor,
,Q16627,P51677,CCL14,CCR3,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL14-CCR3,Signaling by Chemokines,Ligand-Receptor,
,Q16663,P32246,CCL15,CCR1,curated,uniprot,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL15-CCR1,Signaling by Chemokines,Ligand-Receptor,
,Q16663,P51677,CCL15,CCR3,curated,uniprot,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL15-CCR3,Signaling by Chemokines,Ligand-Receptor,
,O15467,P32246,CCL16,CCR1,curated,PMID:24218476,True,RVentoTormo,R-HSA-373268,,,,,CellPhoneDBcore<=4.1,CCL16-CCR1,Signaling by Chemokines,Ligand-Receptor,
,O15467,P41597,CCL16,CCR2,curated,PMID:24218476,True,RVentoTormo,R-HSA-373268,,,,,CellPhoneDBcore<=4.1,CCL16-CCR2,Signaling by Chemokines,Ligand-Receptor,
,O15467,P51685,CCL16,CCR8,curated,uniprot;reactome,True,LGarciaAlonso,R-HSA-373268,,,,,CellPhoneDBcore<=4.1,CCL16-CCR8,Signaling by Chemokines,Ligand-Receptor,
,O15467,Q9H3N8,CCL16,HRH4,curated,PMID:15265943,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,CCL16-HRH4,Signaling by Chemokines,Ligand-Receptor,
,Q92583,P51679,CCL17,CCR4,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL17-CCR4,Signaling by Chemokines,Ligand-Receptor,
,P55774,P51685,CCL18,CCR8,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL18-CCR8,Signaling by Chemokines,Ligand-Receptor,
,Q99731,Q9NPB9,CCL19,ACKR4,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL19-ACKR4,Signaling by Chemokines,Ligand-Receptor,
,Q99731,P32248,CCL19,CCR7,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL19-CCR7,Signaling by Chemokines,Ligand-Receptor,
,Q99731,O00421,CCL19,CCRL2,curated,uniprot,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,CCL19-CCRL2,Signaling by Chemokines,Ligand-Receptor,
,P13500,Q16570,CCL2,ACKR1,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL2-ACKR1,Signaling by Chemokines,Ligand-Receptor,
,P13500,O00590,CCL2,ACKR2,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL2-ACKR2,Signaling by Chemokines,Ligand-Receptor,
,P13500,P41597,CCL2,CCR2,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL2-CCR2,Signaling by Chemokines,Ligand-Receptor,
,P78556,P51684,CCL20,CCR6,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL20-CCR6,Signaling by Chemokines,Ligand-Receptor,
,O00585,Q9NPB9,CCL21,ACKR4,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL21-ACKR4,Signaling by Chemokines,Ligand-Receptor,
,O00585,P32248,CCL21,CCR7,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL21-CCR7,Signaling by Chemokines,Ligand-Receptor,
,O00626,P51679,CCL22,CCR4,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL22-CCR4,Signaling by Chemokines,Ligand-Receptor,
,O00626,P27487,CCL22,DPP4,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL22-DPP4,Signaling by Chemokines,Ligand-Receptor,
,P55773,P32246,CCL23,CCR1,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL23-CCR1,Signaling by Chemokines,Ligand-Receptor,
,P55773,P25090,CCL23,FPR2,curated,reactome,True,LGarciaAlonso,R-HSA-416459,R-HSA-391913,,,,CellPhoneDBcore<=4.1,CCL23-FPR2,Signaling by Chemokines,Ligand-Receptor,
,O00175,P51677,CCL24,CCR3,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL24-CCR3,Signaling by Chemokines,Ligand-Receptor,
,O15444,Q9NPB9,CCL25,ACKR4,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL25-ACKR4,Signaling by Chemokines,Ligand-Receptor,
,O15444,P51686,CCL25,CCR9,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL25-CCR9,Signaling by Chemokines,Ligand-Receptor,
,Q9Y258,P32246,CCL26,CCR1,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL26-CCR1,Signaling by Chemokines,Ligand-Receptor,
,Q9Y258,P41597,CCL26,CCR2,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL26-CCR2,Signaling by Chemokines,Ligand-Receptor,
,Q9Y258,P51677,CCL26,CCR3,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL26-CCR3,Signaling by Chemokines,Ligand-Receptor,
,Q9Y4X3,P46092,CCL27,CCR10,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL27-CCR10,Signaling by Chemokines,Ligand-Receptor,
,Q9NRJ3,P46092,CCL28,CCR10,curated,uniprot,True,LGarciaAlonso,,,,,,CellPhoneDBcore<=4.1,CCL28-CCR10,Signaling by Chemokines,Ligand-Receptor,
,P10147,O00590,CCL3,ACKR2,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL3-ACKR2,Signaling by Chemokines,Ligand-Receptor,
,P10147,P32246,CCL3,CCR1,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL3-CCR1,Signaling by Chemokines,Ligand-Receptor,
,P10147,P51677,CCL3,CCR3,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL3-CCR3,Signaling by Chemokines,Ligand-Receptor,
,P10147,P51681,CCL3,CCR5,curated,PMID:15251452,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL3-CCR5,Signaling by Chemokines,Ligand-Receptor,
,P16619,P32246,CCL3L1,CCR1,curated,PMID:24218476,True,RVentoTormo,,,,,,CellPhoneDBcore<=4.1,CCL3L1-CCR1,Signaling by Chemokines,Ligand-Receptor,
