,source,target,weight,padj
9679,Estrogen,Ncor2,1.11519893644,0.000568212453909
9680,Estrogen,Neo1,-1.34041713452,0.000570858315876
9681,Estrogen,Mlh3,1.37923140488,0.000572641624356
9682,Estrogen,Ttf1,1.50166342605,0.00057264772578
9683,Estrogen,Slc2a8,1.15595985979,0.000573252427962
9684,Estrogen,Mmd,-2.61877755546,0.000574949315252
9685,Estrogen,Anxa9,3.17578137973,0.000575007776324
9686,Estrogen,Cdc25a,3.73450984508,0.000576488266053
9687,Estrogen,Tesk2,-2.05513117129,0.000576687829481
9688,Estrogen,Phc1,-1.60823546044,0.000576810098804
9689,Estrogen,Zdhhc3,-1.17143686333,0.000579244259644
9690,Estrogen,Aplp2,-1.47541057036,0.000594460711564
9691,Estrogen,Klhdc2,-3.84767003286,0.00059890872708
9692,Estrogen,Eif2s1,2.39134115502,0.00059950476232
9693,Estrogen,Acsl3,-4.26785440453,0.000599545664872
9694,Estrogen,Nfic,1.73036502885,0.000602168713222
9695,Estrogen,Gemin4,2.6524041903,0.000604204302253
9696,Estrogen,Smox,1.86094374799,0.000604942802988
9697,Estrogen,Naxd,-1.69477552217,0.00061625275479
9698,Estrogen,Rai1,-0.949688969458,0.000620810940146
9699,Estrogen,Bysl,3.14883463419,0.000621559273016
9700,Estrogen,Plcb3,-1.25046973893,0.000623890353542
9701,Estrogen,Pcca,-1.00454991369,0.000629752267188
9702,Estrogen,Ap5s1,-1.45155213879,0.000630290186437
9703,Estrogen,Blm,3.62843449238,0.00063063857782
9704,Estrogen,Nipsnap1,-1.77919635156,0.000631558816496
9705,Estrogen,Grk4,0.70713610245,0.000631698531453
9706,Estrogen,Tmem127,-1.45478450961,0.000632691330216
9707,Estrogen,Plbd1,-1.92837140959,0.000633204374002
9708,Estrogen,Nudt21,1.70322761772,0.000639398334243
9709,Estrogen,Golga2,-1.61119433706,0.00064488163964
9710,Estrogen,Smad3,-2.38963014334,0.000651130850094
9711,Estrogen,Nup155,2.86829405401,0.000651715917097
9712,Estrogen,Kcnh1,1.4585687519,0.000657353117234
9713,Estrogen,Dop1b,-1.32773410814,0.000657836185319
9714,Estrogen,Nbr1,-2.06042849721,0.0006600127701
9715,Estrogen,Dbp,-2.17063837139,0.000661983359372
9716,Estrogen,Ints7,1.707432744,0.000664448512213
9717,Estrogen,Itgb3bp,2.74338894007,0.000665095895128
9718,Estrogen,Fosl2,3.1103543265,0.000676787264938
9719,Estrogen,Sin3b,1.13611271251,0.000679736063739
9720,Estrogen,Kntc1,3.04332042862,0.000680689483222
9721,Estrogen,Dennd2d,-1.5051980619,0.000681301714103
9722,Estrogen,Grb2,-1.32073595435,0.000682669914731
9723,Estrogen,Ube2d2a,1.07641899848,0.000690360077741
9724,Estrogen,Parva,-1.54859675417,0.000693965536043
9725,Estrogen,Pomt1,-1.62133236588,0.000695754570105
9726,Estrogen,Gabarap,-2.82043220368,0.000697357900214
9727,Estrogen,Chek1,3.07603103783,0.000700360143259
9728,Estrogen,Ercc6l,3.09243490817,0.000706826774664
9729,Estrogen,Kcnk15,1.29171391161,0.000708863351701
9730,Estrogen,Suv39h1,2.27185290796,0.000711134468533
9731,Estrogen,Gabbr2,-2.44460559252,0.000711357715723
9732,Estrogen,Tceal1,-2.45571639178,0.000711946085783
9733,Estrogen,Gstz1,-1.68599738106,0.000719048519078
9734,Estrogen,Vasp,-2.21281356366,0.000729738424853
9735,Estrogen,Sgk1,6.14109608837,0.000732771154048
9736,Estrogen,Rpl18,-1.13377246582,0.00073441359421
9737,Estrogen,Mcm10,5.30632921293,0.000735985067217
9738,Estrogen,Mapk3,-1.61554081005,0.000738891582712
9739,Estrogen,Hivep2,-2.83614169537,0.000748407114282
9740,Estrogen,Arxes1,2.2735751078,0.000751238934695
9741,Estrogen,Spcs3,2.2735751078,0.000751238934695
9742,Estrogen,Arxes2,2.2735751078,0.000751238934695
9743,Estrogen,Psd3,-2.97152474392,0.000758567546415
9744,Estrogen,Trp53i11,-1.17486087059,0.000762459534055
9745,Estrogen,Tmem104,1.51559414272,0.00077128441012
9746,Estrogen,Nod2,2.07118917312,0.00077941687188
9747,Estrogen,Mpg,-1.43556556914,0.000780985611375
9748,Estrogen,Gtf3c1,-1.08854096963,0.000789734987349
9749,Estrogen,Endod1,3.47490795793,0.000790156758871
9750,Estrogen,Tle5,-1.75436258214,0.000796523323166
9751,Estrogen,Gdpd3,-1.83312701514,0.000799545693224
9752,Estrogen,Alcam,-3.21560192428,0.000801677728454
9753,Estrogen,Sh3bgrl,-2.67789125998,0.000807966318627
9754,Estrogen,Ssr1,1.65272404667,0.000815943636758
9755,Estrogen,Flot2,-1.52343908206,0.000820486045502
9756,Estrogen,Mocos,2.70437930158,0.00082722618236
9757,Estrogen,B3galnt1,2.65866964105,0.000828355085602
9758,Estrogen,Prkd2,-1.6169383767,0.000830064584567
9759,Estrogen,Sesn1,-3.47138168356,0.000831991664526
9760,Estrogen,Nars2,2.34507632833,0.000834752921281
9761,Estrogen,Kpna3,2.07012564393,0.000836743851525
9762,Estrogen,Moap1,-2.57962057188,0.00083883060488
9763,Estrogen,Tbl1xr1,-1.85052146194,0.000852012969241
9764,Estrogen,Chst1,1.4033397137,0.000852128878009
9765,Estrogen,Plcl1,1.41466913993,0.000855599276227
9766,Estrogen,Pnrc1,-5.84656450024,0.000855684766753
9767,Estrogen,Mical2,2.38020235093,0.000862277042057
9768,Estrogen,Idh1,-3.15680908629,0.000865531304101
9769,Estrogen,Pfdn5,-1.84741341598,0.00086585956553
9770,Estrogen,Hebp1,-2.0776074786,0.000878152597282
9771,Estrogen,Esrp1,-2.44093355042,0.000878487246228
9772,Estrogen,Ncapg,4.50703224886,0.000878562279095
9773,Estrogen,Bcs1l,1.93801871641,0.000890072033825
9774,Estrogen,Riox1,2.31890885874,0.000894888618821
9775,Estrogen,Rab29,-1.73465628318,0.00090064502721
9776,Estrogen,Tle2,-1.70400355303,0.000902329115682
9777,Estrogen,Pik3ip1,-2.39193345774,0.000906131451516
9778,Estrogen,Cand1,1.13697225273,0.000906268458696
9779,Estrogen,Rsl1d1,1.84730279563,0.00092693347266
9780,Estrogen,Aunip,2.99227964549,0.000930085299866
9781,Estrogen,Mettl1,2.4468805876,0.000942180400559
9782,Estrogen,Mbd4,1.74828483093,0.000943217598681
9783,Estrogen,Stk26,2.65213317771,0.000947907127942
9784,Estrogen,Dhx57,1.08831033747,0.000948052438389
9785,Estrogen,Msn,1.72980413398,0.000948301012049
9786,Estrogen,Knl1,2.38620728611,0.000951290349371
9787,Estrogen,Ncstn,-1.10209251002,0.000951461534388
9788,Estrogen,Dnajc17,-1.52062694605,0.000958697137086
9789,Estrogen,Vps13b,-1.30355349755,0.000960315892726
9790,Estrogen,Fhl1,2.17904745405,0.000961506358084
9791,Estrogen,Fhl4,2.17904745405,0.000961506358084
9792,Estrogen,Id3,-6.73928493783,0.000964756664832
9793,Estrogen,Grn,-3.25017399247,0.000965860366854
9794,Estrogen,Fanci,3.75007670554,0.000966748346727
9795,Estrogen,Ppat,2.36518504475,0.00097522702937
9796,Estrogen,Slc17a5,-2.86668592496,0.000976226668147
9797,Estrogen,Rab20,-2.32584158344,0.000976584820125
9798,Estrogen,Mgst3,-1.52415292625,0.000984780607955
9799,Estrogen,Nhlrc2,1.43630244367,0.000998412893072
9800,Estrogen,Stx4a,-1.62555841054,0.00100277753697
9801,Estrogen,Ccp110,1.72235735274,0.00100353178594
9802,Estrogen,Wwox,-1.04046295446,0.00101142680525
9803,Estrogen,Atad5,2.54451728874,0.00101362345926
9804,Estrogen,Homer3,1.8308228743,0.00101570762267
9805,Estrogen,Epb41l4b,-1.11580606817,0.00101926274099
9806,Estrogen,Arnt,-1.19350981031,0.00102493065851
9807,Estrogen,Ruvbl1,2.89567737674,0.00103010086713
9808,Estrogen,Npdc1,-1.56036771103,0.00103710589375
9809,Estrogen,Wdr13,-1.3472976532,0.00103789379315
9810,Estrogen,Naglu,-0.93382832615,0.00104523424257
9811,Estrogen,Ank,2.22948917255,0.00105868767107
9812,Estrogen,Psap,-2.58255339096,0.00106054516881
9813,Estrogen,Cct6a,2.42086750375,0.0010719347384
9814,Estrogen,Pbk,4.78884001653,0.0010719674182
9815,Estrogen,Wipf1,1.92910770044,0.00107749460666
9816,Estrogen,Ruvbl2,1.81497127174,0.00107944675325
9817,Estrogen,Gngt1,1.20307609716,0.00108043497617
9818,Estrogen,Gipc1,-1.64485645948,0.00108551331874
9819,Estrogen,Rbpjl,-0.867503828087,0.00108766739248
9820,Estrogen,Dhrs1,-2.26092234762,0.00108779386343
9821,Estrogen,Osbpl7,-1.1589595592,0.00109225657633
9822,Estrogen,Ppm1h,-1.37439027596,0.00109311768613
9823,Estrogen,Or2f1b,0.798735295571,0.0011048928784
9824,Estrogen,Or2f2,0.798735295571,0.0011048928784
9825,Estrogen,Or2f1,0.798735295571,0.0011048928784
9826,Estrogen,Syngr2,-1.73937466629,0.00110816869316
9827,Estrogen,Zfand5,-1.44219657493,0.00111604845215
9828,Estrogen,Bfsp2,1.08195800129,0.00111628377216
9829,Estrogen,Plk4,2.95484819262,0.00111691296196
9830,Estrogen,Ptrh2,2.22560108243,0.00111854398259
9831,Estrogen,Plod2,5.41478097663,0.00112668464193
9832,Estrogen,Wdtc1,-1.14114978622,0.0011304767971
9833,Estrogen,Plekhb1,-1.40769767254,0.00113315620915
9834,Estrogen,Zmynd8,-1.6983263959,0.0011358874081
9835,Estrogen,Hdac5,-1.88463412906,0.0011453857904
9836,Estrogen,Rxrb,-1.09580056782,0.00114636424756
9837,Estrogen,Ccn5,3.99828206918,0.00114989129471
9838,Estrogen,Suv39h2,2.31789433512,0.00115118665416
9839,Estrogen,Atg2b,-1.64428123834,0.00115530611021
9840,Estrogen,Ttc39a,1.02591452642,0.00117523809261
9841,Estrogen,Klf12,-0.997056797477,0.00117558064014
9842,Estrogen,Tyms,3.16251019121,0.00117574857908
9843,Estrogen,Stat3,-2.01835192648,0.00117590637187
9844,Estrogen,Coa7,2.73215140174,0.00117655385075
9845,Estrogen,Rheb,1.09068148614,0.00118328895974
9846,Estrogen,L2hgdh,1.09506270255,0.00119479905271
9847,Estrogen,Tbx3,-2.20696100352,0.00120086837372
9848,Estrogen,Cat,-1.82063815481,0.00120268239372
9849,Estrogen,Arhgap32,-1.66069169821,0.00120842745448
9850,Estrogen,Tsen2,1.719059665,0.00120961309967
9851,Estrogen,Dpm2,1.52817712204,0.00123441269173
9852,Estrogen,Ift140,-0.990829188365,0.00124009115972
9853,Estrogen,Obi1,1.63577592908,0.00124092218047
9854,Estrogen,Mdn1,1.45611572745,0.00124764396115
9855,Estrogen,Taf10,-1.08489496517,0.00124958141033
9856,Estrogen,Epas1,-2.43908985883,0.00125357841697
9857,Estrogen,Rftn1,-1.51596408226,0.00126306361802
9858,Estrogen,Lrrc59,2.22998750921,0.00126312536444
9859,Estrogen,Dars2,2.01331443343,0.00126708697414
9860,Estrogen,Exo1,4.30268936695,0.00127157907316
9861,Estrogen,Cdca4,2.91555128889,0.00127920043393
9862,Estrogen,Yipf2,-1.27883141429,0.00128228688765
9863,Estrogen,Hs1bp3,-0.983336011993,0.00129641521411
9864,Estrogen,Cd55,-4.06424299631,0.0012982207608
9865,Estrogen,Cd55b,-4.06424299631,0.0012982207608
9866,Estrogen,Meak7,-1.15875268716,0.00130389480794
9867,Estrogen,Hsdl2,1.46898812098,0.00131126765614
9868,Estrogen,Cerk,-2.75184158462,0.00131628417294
9869,Estrogen,Vdac3,1.46866781197,0.00133540371252
9870,Estrogen,Srprb,2.28244966732,0.00134447570882
9871,Estrogen,Tsg101,-1.59878547492,0.00136199017833
9872,Estrogen,Mink1,-0.966267893968,0.00136655471413
9873,Estrogen,Pdcd11,1.88933052266,0.0013668775813
9874,Estrogen,Cct5,2.58957295252,0.00137292814626
9875,Estrogen,Alg8,2.15594337211,0.00137685732204
9876,Estrogen,Csnk1d,-1.95820537545,0.0013781555407
9877,Estrogen,Fut8,-2.36311306243,0.00137970727449
9878,Estrogen,Trpm4,-1.67002788736,0.00138006539064
9879,Estrogen,Snap23,-2.07366748279,0.00138646162419
9880,Estrogen,Ints15,-0.868082316213,0.0013911849692
9881,Estrogen,Axin1,1.60669331185,0.00140463490066
9882,Estrogen,Aass,-1.8851676681,0.00141921267037
9883,Estrogen,Pgrmc1,1.78255774042,0.00142515422361
9884,Estrogen,Arhgef28,1.4351090278,0.00143031647629
9885,Estrogen,Gucy1b2,-1.14475649199,0.00143709279712
9886,Estrogen,Rab26,-3.23256844718,0.00144749732473
9887,Estrogen,Mthfr,-1.43613526285,0.0014553623009
9888,Estrogen,Gadd45b,4.16864821616,0.0014620450593
9889,Estrogen,Trip13,4.44719579859,0.00146667825356
9890,Estrogen,Stk38l,-2.33753409907,0.00146898447936
9891,Estrogen,Glg1,-1.67331965139,0.00147633861241
9892,Estrogen,Mdm2,1.55103285985,0.00147779943052
9893,Estrogen,Efna4,-2.40472164723,0.00148180354103
9894,Estrogen,Snx27,-1.25552529387,0.00148274802714
9895,Estrogen,Nherf2,-1.23262533727,0.0014911485086
9896,Estrogen,Gria3,0.735438786365,0.00149132909502
9897,Estrogen,Nqo1,-3.88889160392,0.0014916987581
9898,Estrogen,Ddx24,1.56070630711,0.00149809278349
9899,Estrogen,Sergef,-1.10431608668,0.00150425405252
9900,Estrogen,Rbm5,-1.46649188014,0.00150691616189
9901,Estrogen,Spdl1,3.66230485529,0.0015160209687
9902,Estrogen,Crtc1,-0.819059584333,0.00151882774179
9903,Estrogen,Mid1ip1,-2.57678165481,0.00153335111817
9904,Estrogen,Ank3,-3.18156173336,0.00153598816891
9905,Estrogen,Timm8a2,1.58421340539,0.00153817249377
9906,Estrogen,Timm8a1,1.58421340539,0.00153817249377
9907,Estrogen,Nacc2,-2.23960084013,0.00156002156653
9908,Estrogen,Tprkb,2.14418598812,0.00156559985137
9909,Estrogen,Phf20,-1.00880961125,0.00157093500332
9910,Estrogen,Nasp,2.38119697604,0.00158010195176
9911,Estrogen,Tspan12,-2.36672973756,0.00158207154167
9912,Estrogen,Rasl11b,-1.58892763183,0.00158211117238
9913,Estrogen,Isg20l2,1.62272507724,0.00158937918264
9914,Estrogen,Cnppd1,-1.34538063605,0.0015990054292
9915,Estrogen,Cd63,-1.77153798914,0.00160067178699
9916,Estrogen,Mgat5,1.78471445963,0.00160109191623
9917,Estrogen,Th,1.50278222068,0.00163618073324
9918,Estrogen,Rfwd3,2.90839420596,0.00164352793691
9919,Estrogen,Etv3,-1.36398426518,0.0016446188657
9920,Estrogen,Rit1,-2.48953844302,0.00164867570063
9921,Estrogen,Rin2,-2.58029591448,0.00165230138108
9922,Estrogen,Car5a,0.910455428699,0.00166607176993
9923,Estrogen,Ndufb7,-1.15079850923,0.00171135744055
9924,Estrogen,Limch1,-2.4638107208,0.00171946266281
9925,Estrogen,Dstn,-1.40412603543,0.00172061204862
9926,Estrogen,Heg1,4.39198476711,0.00172731270303
9927,Estrogen,Topbp1,2.76051343321,0.00174107209984
9928,Estrogen,Recql,2.11830570618,0.00175090345798
9929,Estrogen,Mmp15,-1.20741946305,0.00175190314927
9930,Estrogen,Vipr2,-0.640406387149,0.00175380066246
9931,Estrogen,Spata2,1.29535170363,0.00176010191812
9932,Estrogen,Dhcr7,2.95885548661,0.00176283652272
9933,Estrogen,Htr1d,-1.11999264396,0.00176577597023
9934,Estrogen,Slc66a3,-1.27210324753,0.00178263145376
9935,Estrogen,Pex11a,1.91406821581,0.00178829288123
9936,Estrogen,Atp6v0e2,-2.49527798879,0.00178901250059
9937,Estrogen,Dtl,6.10569182094,0.00179431092467
9938,Estrogen,Ift56,1.28118497521,0.00180157402402
9939,Estrogen,Ripor1,-1.31077338694,0.00180977731598
9940,Estrogen,Zfhx3,-1.23959790975,0.00182184363449
9941,Estrogen,Bicra,-0.987721979152,0.00182514949778
9942,Estrogen,Ing3,-1.47805998385,0.00182718924394
9943,Estrogen,Ctsa,-2.6837027523,0.00183102663599
9944,Estrogen,Hells,3.16707654723,0.00183246419876
9945,Estrogen,Cxcr4,-4.29513262636,0.00183885772089
9946,Estrogen,Nfrkb,-1.1929514658,0.00184449801208
9947,Estrogen,Colgalt1,1.79989015311,0.00185088114662
9948,Estrogen,Slc2a10,-2.82865167053,0.00185319756402
9949,Estrogen,Gemin6,1.57659766821,0.00185704872315
9950,Estrogen,Upf3b,1.41391370617,0.00186662638736
9951,Estrogen,Kif24,1.21600907483,0.00188212677377
9952,Estrogen,Bbln,-1.09505238304,0.00188338016661
9953,Estrogen,Ctps1,4.14504952122,0.0018834490837
9954,Estrogen,Vps9d1,-1.44126322748,0.0018879454618
9955,Estrogen,Gpr137b,-2.84149108586,0.00191244910089
9956,Estrogen,Or1a1,0.968235233454,0.00191294595593
9957,Estrogen,Or1a1b,0.968235233454,0.00191294595593
9958,Estrogen,Kdelr1,-1.38551864744,0.00191587070655
9959,Estrogen,Uspl1,1.31954689693,0.00191823332824
9960,Estrogen,Fbxo5,3.72165101011,0.00192793171872
9961,Estrogen,Ccdc47,1.7629879466,0.00193787035582
9962,Estrogen,Grpel1,2.49890072144,0.00194525433607
9963,Estrogen,Scrn1,-1.8416197854,0.00194545992577
9964,Estrogen,Dnttip2,2.17496394091,0.00196293642982
9965,Estrogen,Wbp2,-1.67469445959,0.00196403719274
9966,Estrogen,Becn1,-0.969603705094,0.00196466590358
9967,Estrogen,Lsm14b,-0.852235035569,0.00196759540314
9968,Estrogen,Rubcnl,1.96741678955,0.00197082504112
9969,Estrogen,Grina,-2.05017868567,0.00198280876604
9970,Estrogen,Lcmt2,1.20901031965,0.00198491064055
9971,Estrogen,Smc2,2.96064118065,0.00198569166611
9972,Estrogen,Sh3bp5,2.2584237702,0.00202810868291
9973,Estrogen,Poll,-1.14666418353,0.00205323771045
9974,Estrogen,Brwd1,-1.44407614295,0.0020584283128
9975,Estrogen,Srsf10,1.83767017463,0.00205932249414
9976,Estrogen,Pola2,2.28684685768,0.00206527823599
9977,Estrogen,Pex13,-1.27490222694,0.00206545619458
9978,Estrogen,Sox4,-2.63799540502,0.0020721285399
9979,Estrogen,Tbpl1,1.69926849545,0.00207614534392
9980,Estrogen,Camk2n1,-3.06135884473,0.00207674794077
9981,Estrogen,Manea,2.084847945,0.00207689842296
9982,Estrogen,Hsd17b14,-1.27309425229,0.00208830254282
9983,Estrogen,Acp6,-1.68452637278,0.00208969846115
9984,Estrogen,Cct2,2.64216733168,0.00209889912879
9985,Estrogen,Adgrg6,-1.98448454563,0.00211120243967
9986,Estrogen,Cited1,3.04810919776,0.00212575490524
9987,Estrogen,Utp18,1.61410085704,0.0021297252505
9988,Estrogen,Dclre1a,1.74523376208,0.00214256825982
9989,Estrogen,Tnfaip1,-1.71216234142,0.00214437099262
9990,Estrogen,Ovgp1,-1.31355490031,0.00214679174813
9991,Estrogen,Vps13c,-1.49516124515,0.00214979562007
9992,Estrogen,Fzd2,-2.53233540815,0.00217253262114
9993,Estrogen,Letm1,1.26696936391,0.00219017059827
9994,Estrogen,Tm4sf1,-3.60978030991,0.00219451656913
9995,Estrogen,Slc25a16,-1.04128630597,0.0022013616445
9996,Estrogen,Tlk1,-1.05135845725,0.00220469860246
9997,Estrogen,Abhd4,-2.2327129015,0.00220601875915
9998,Estrogen,Rmi1,2.66207225948,0.00222619288577
9999,Estrogen,Hck,2.54441303405,0.00223158358583
10000,Estrogen,Kcnab1,0.671545633731,0.00223894140064
10001,Estrogen,Plxnb1,-1.24131955329,0.00224539364265
10002,Estrogen,Abhd11,-1.50357080001,0.00225249994923
10003,Estrogen,Cenpi,2.44532763101,0.00225667319137
10004,Estrogen,Gpr19,1.72553834094,0.00225674570214
10005,Estrogen,Itgav,-2.67642267659,0.00226107198522
10006,Estrogen,Bad,-1.03222220525,0.00226749165855
10007,Estrogen,Itsn2,-1.08179895872,0.00226858694181
10008,Estrogen,Ctnnb1,-1.66543830294,0.00227029375414
10009,Estrogen,Pld3,-1.95357350636,0.00228392943947
10010,Estrogen,Ranbp10,-0.969903791413,0.00228585658458
10011,Estrogen,Atxn2,-1.40317684192,0.00231340981372
10012,Estrogen,Yipf3,-1.85348652188,0.00231695251565
10013,Estrogen,Stx6,-1.20932417372,0.00232146557704
10014,Estrogen,A4galt,1.24542481365,0.00234791573437
10015,Estrogen,Umps,1.60018680778,0.00235690920267
10016,Estrogen,Mapk8ip3,-0.769478473732,0.00235699912841
10017,Estrogen,Fbxl14,-1.33432812702,0.00235791618741
10018,Estrogen,Kifc3,-1.09868412221,0.00236279600031
10019,Estrogen,Gstm5,-1.62422125535,0.002387530978
10020,Estrogen,Syncrip,1.71627265122,0.00239119794102
10021,Estrogen,St6galnac5,-1.38290641087,0.00240483025792
10022,Estrogen,Cenpu,3.40520315488,0.00241207328723
10023,Estrogen,Art4,1.05214071109,0.00243907013626
10024,Estrogen,Mrto4,3.18848700646,0.00244105140932
10025,Estrogen,Slc9a5,-0.607668340535,0.00245816119218
10026,Estrogen,Mzf1,-0.918022777999,0.00246147815177
10027,Estrogen,Nat10,1.91456673585,0.00246239832403
10028,Estrogen,Bach1,-1.50983345876,0.00246986815804
10029,Estrogen,Zftraf1,-0.928190205472,0.00247559251225
10030,Estrogen,Zfp688,-0.749392177283,0.00247854743498
10031,Estrogen,Iqgap1,-1.74265070483,0.00249218148225
10032,Estrogen,Myh9,-2.2928125707,0.00249939968057
10033,Estrogen,Abcc3,-1.86046257916,0.00252333993625
10034,Estrogen,Lsm14a,-1.27018572909,0.00252771540272
10035,Estrogen,Zcchc10,1.49845599241,0.00254218254189
10036,Estrogen,Glrx5,1.72445290185,0.0025468576233
10037,Estrogen,Ccr9,0.82325301962,0.00255721840776
10038,Estrogen,Ciao3,-0.880644342061,0.00256251135708
10039,Estrogen,Mettl17,-1.04125054003,0.00257268416843
10040,Estrogen,Wdr6,-1.21841882756,0.00258185718474
10041,Estrogen,Mki67,3.28729212347,0.00258798861636
10042,Estrogen,Ahsa1,2.54792507561,0.00259376654469
10043,Estrogen,Atp6v1d,-1.26120493448,0.00259709278758
10044,Estrogen,Xrcc2,2.68628970043,0.00259803870204
10045,Estrogen,Pcm1,1.34221635935,0.00260154493451
10046,Estrogen,Man2a2,-1.54562954159,0.00260629903367
10047,Estrogen,Pum3,1.91388652109,0.00260843047011
10048,Estrogen,Hip1r,-1.15164499668,0.00261528376991
10049,Estrogen,Sqor,-3.64635192934,0.00263551697346
10050,Estrogen,Mepce,1.88526196544,0.00266350091302
10051,Estrogen,Brcc3,1.97083101565,0.00267151519563
10052,Estrogen,Brcc3dc,1.97083101565,0.00267151519563
10053,Estrogen,Spag5,3.27164071737,0.00268482817501
10054,Estrogen,Gaa,-1.78795664856,0.00268778275527
10055,Estrogen,Gja6,3.35307784882,0.00270112436642
10056,Estrogen,Gja1,3.35307784882,0.00270112436642
10057,Estrogen,Acvr2a,-1.64361987975,0.00271338545664
10058,Estrogen,Phactr2,-2.0762421567,0.0027182395507
10059,Estrogen,Timm17a,1.26086753112,0.00271851812374
10060,Estrogen,Shoc2,1.78377051985,0.00272176816995
10061,Estrogen,Eif3b,1.45890315976,0.00272447740072
10062,Estrogen,Ube2z,-1.31286942636,0.00274851423982
10063,Estrogen,Clip4,-2.37783579472,0.00274853141436
10064,Estrogen,Abca2,-0.957002644853,0.00275026135369
10065,Estrogen,Srm,3.41682502677,0.00280270118899
10066,Estrogen,Klhl25,-0.909388966573,0.00280536627066
10067,Estrogen,Wdr44,-1.17392555183,0.00281351772587
10068,Estrogen,Zswim8,-1.02785917591,0.00281421210966
10069,Estrogen,Prss22,-1.6400589334,0.00281704155176
10070,Estrogen,Igf2bp2,-1.65514148411,0.0028479037086
10071,Estrogen,Mrpl35,1.60678092422,0.00290584879335
10072,Estrogen,Slc7a1,2.22315708848,0.00291491089405
10073,Estrogen,Gas8,-0.984098932509,0.00291777199334
10074,Estrogen,Kcnv1,0.705428981236,0.00291914162258
10075,Estrogen,Nudc,1.61436889782,0.0029393728239
10076,Estrogen,Rad51,2.35065141249,0.00295071387239
10077,Estrogen,Slc2a1,3.18145497738,0.00295206425274
10078,Estrogen,Rasa1,-2.45648316845,0.00296518084649
10079,Estrogen,Ddx39a,2.82004980819,0.002986408841
10080,Estrogen,Pcsk2,-1.69498763165,0.00299668854753
10081,Estrogen,Pogz,-1.37688603576,0.00300935885166
10082,Estrogen,Pus7l,1.44421196975,0.00302682914103
10083,Estrogen,Gap43,0.825214085807,0.00302960758917
10084,Estrogen,Rad51c,2.33246370493,0.00303056814879
10085,Estrogen,Adamts9,1.57951768565,0.00303133107201
10086,Estrogen,Alms1,1.35675890739,0.0030473701266
10087,Estrogen,Ak2,1.44296192242,0.00305008977402
10088,Estrogen,Slc20a2,-1.75009032863,0.0030544057636
10089,Estrogen,Stard13,1.87858735957,0.00306332448957
10090,Estrogen,Polr1b,2.28424868158,0.00307221073276
10091,Estrogen,Pigk,1.42686797505,0.0030770430222
10092,Estrogen,Gm28040,-1.06130704548,0.00310452882211
10093,Estrogen,Kiss1,-1.06130704548,0.00310452882211
10094,Estrogen,Stt3a,1.58438893465,0.0031083541417
10095,Estrogen,Dlg3,-1.08300931404,0.00313800162401
10096,Estrogen,Uba5,-1.34938530363,0.00315307584349
10097,Estrogen,Semp2l2b,-1.00940862027,0.00315392127197
10098,Estrogen,Semp2l2a,-1.00940862027,0.00315392127197
10099,Estrogen,Semp2l1,-1.00940862027,0.00315392127197
10100,Estrogen,Senp2,-1.00940862027,0.00315392127197
10101,Estrogen,Marcks,-2.88130185582,0.00316829904051
10102,Estrogen,Urb2,2.61766699028,0.00316895738353
10103,Estrogen,Mad2l1,3.59504874654,0.00317342234021
10104,Estrogen,Wdr4,2.07673423103,0.00317943530697
10105,Estrogen,Sat1,-5.0636996236,0.00318009915846
10106,Estrogen,Hspa4,1.92085250464,0.003194268529
10107,Estrogen,Brix1,2.56531357612,0.00320727414123
10108,Estrogen,Lyrm9,-1.53861991731,0.00321085943793
10109,Estrogen,Gcnt1,-2.89899714627,0.00323289907797
10110,Estrogen,Polr3g,2.22007110013,0.00324269138714
10111,Estrogen,Avil,-0.975610138721,0.00325857369953
10112,Estrogen,Mrtfa,-0.861789423294,0.00326247278203
10113,Estrogen,App,-1.49439146241,0.00326660053397
10114,Estrogen,Mat1a,0.947487124682,0.00327692638028
10115,Estrogen,Slc30a4,-1.31494311652,0.00335076686069
10116,Estrogen,Orai3,-3.42157974345,0.00337562643963
10117,Estrogen,Utp6,1.37398493382,0.00338472096169
10118,Estrogen,Mospd3,-1.47675042295,0.0034458518664
10119,Estrogen,Cdk2,1.9756982558,0.0034654589848
10120,Estrogen,Supt16,2.03702612003,0.00346724024346
10121,Estrogen,Pus7,3.28602310682,0.00349086721483
10122,Estrogen,Hspa4l,2.60010100396,0.00352850175098
10123,Estrogen,Crebbp,-1.08242977696,0.00353684189998
10124,Estrogen,Osbpl1a,-1.35764207308,0.00353830170088
10125,Estrogen,Letmd1,-2.65054494129,0.00357157354145
10126,Estrogen,Rbfox2,-0.987017976434,0.00359007879748
10127,Estrogen,Ing4,-2.00960342071,0.0036099866505
10128,Estrogen,Pals1,-1.90570478005,0.00363900255211
10129,Estrogen,Atp8b2,-1.61990773744,0.00365255961313
10130,Estrogen,Cyp24a1,2.56366893638,0.0036600110227
10131,Estrogen,Zfp330,1.33015604875,0.0036617736501
10132,Estrogen,Ms4a2,0.587946658902,0.00367287116954
10133,Estrogen,Prmt2,-1.10210685136,0.00367725092845
10134,Estrogen,Pitpnm1,-1.1630397107,0.00367755305316
10135,Estrogen,Zfp335,-0.614796738063,0.00367816295936
10136,Estrogen,Tbl2,0.959253372432,0.00371431754161
10137,Estrogen,Dok4,-1.0733301609,0.00371704790298
